Time,value,signal
2026-01-22 14:11:15.340426+00:00,83905,accx
2026-01-22 14:11:16.340426+00:00,83906,accx
2026-01-22 14:11:17.340426+00:00,83907,accx
2026-01-22 14:11:18.340426+00:00,83908,accx
2026-01-22 14:11:19.340426+00:00,83909,accx
2026-01-22 14:11:20.340426+00:00,83910,accx
2026-01-22 14:11:21.340426+00:00,83911,accx
2026-01-22 14:11:22.340426+00:00,83912,accx
2026-01-22 14:11:23.340426+00:00,83913,accx
2026-01-22 14:11:24.340426+00:00,83914,accx
2026-01-22 14:11:25.340426+00:00,83915,accx
2026-01-22 14:11:26.340426+00:00,83916,accx
2026-01-22 14:11:27.340426+00:00,83917,accx
2026-01-22 14:11:28.340426+00:00,83918,accx
2026-01-22 14:11:29.340426+00:00,83919,accx
2026-01-22 14:11:30.340426+00:00,83920,accx
2026-01-22 14:11:31.340426+00:00,83921,accx
2026-01-22 14:11:32.340426+00:00,83922,accx
2026-01-22 14:11:33.340426+00:00,83923,accx
2026-01-22 14:11:34.340426+00:00,83924,accx
2026-01-22 14:11:35.340426+00:00,83925,accx
2026-01-22 14:11:36.340426+00:00,83926,accx
2026-01-22 14:11:37.340426+00:00,83927,accx
2026-01-22 14:11:38.340426+00:00,83928,accx
2026-01-22 14:11:39.340426+00:00,83929,accx
2026-01-22 14:11:40.340426+00:00,83930,accx
2026-01-22 14:11:41.340426+00:00,83931,accx
2026-01-22 14:11:42.340426+00:00,83932,accx
2026-01-22 14:11:43.340426+00:00,83933,accx
2026-01-22 14:11:44.340426+00:00,83934,accx
2026-01-22 14:11:45.340426+00:00,83935,accx
2026-01-22 14:11:46.340426+00:00,83936,accx
2026-01-22 14:11:47.340426+00:00,83937,accx
2026-01-22 14:11:48.340426+00:00,83938,accx
2026-01-22 14:11:49.340426+00:00,83939,accx
2026-01-22 14:11:50.340426+00:00,83940,accx
2026-01-22 14:11:51.340426+00:00,83941,accx
2026-01-22 14:11:52.340426+00:00,83942,accx
2026-01-22 14:11:53.340426+00:00,83943,accx
2026-01-22 14:11:54.340426+00:00,83944,accx
2026-01-22 14:11:55.340426+00:00,83945,accx
2026-01-22 14:11:56.340426+00:00,83946,accx
2026-01-22 14:11:57.340426+00:00,83947,accx
2026-01-22 14:11:58.340426+00:00,83948,accx
2026-01-22 14:11:59.340426+00:00,83949,accx
2026-01-22 14:12:00.340426+00:00,83950,accx
2026-01-22 14:12:01.340426+00:00,83951,accx
2026-01-22 14:12:02.340426+00:00,83952,accx
2026-01-22 14:12:03.340426+00:00,83953,accx
2026-01-22 14:12:04.340426+00:00,83954,accx
2026-01-22 14:12:05.340426+00:00,83955,accx
2026-01-22 14:12:06.340426+00:00,83956,accx
2026-01-22 14:12:07.340426+00:00,83957,accx
2026-01-22 14:12:08.340426+00:00,83958,accx
2026-01-22 14:12:09.340426+00:00,83959,accx
2026-01-22 14:12:10.340426+00:00,83960,accx
2026-01-22 14:12:11.340426+00:00,83961,accx
2026-01-22 14:12:12.340426+00:00,83962,accx
2026-01-22 14:12:13.340426+00:00,83963,accx
2026-01-22 14:12:14.340426+00:00,83964,accx
2026-01-22 14:12:15.340426+00:00,83965,accx
2026-01-22 14:12:16.340426+00:00,83966,accx
2026-01-22 14:12:17.340426+00:00,83967,accx
2026-01-22 14:12:18.340426+00:00,83968,accx
2026-01-22 14:12:19.340426+00:00,83969,accx
2026-01-22 14:12:20.340426+00:00,83970,accx
2026-01-22 14:12:21.340426+00:00,83971,accx
2026-01-22 14:12:22.340426+00:00,83972,accx
2026-01-22 14:12:23.340426+00:00,83973,accx
2026-01-22 14:12:24.340426+00:00,83974,accx
2026-01-22 14:12:25.340426+00:00,83975,accx
2026-01-22 14:12:26.340426+00:00,83976,accx
2026-01-22 14:12:27.340426+00:00,83977,accx
2026-01-22 14:12:28.340426+00:00,83978,accx
2026-01-22 14:12:29.340426+00:00,83979,accx
2026-01-22 14:12:30.340426+00:00,83980,accx
2026-01-22 14:12:31.340426+00:00,83981,accx
2026-01-22 14:12:32.340426+00:00,83982,accx
2026-01-22 14:12:33.340426+00:00,83983,accx
2026-01-22 14:12:34.340426+00:00,83984,accx
2026-01-22 14:12:35.340426+00:00,83985,accx
2026-01-22 14:12:36.340426+00:00,83986,accx
2026-01-22 14:12:37.340426+00:00,83987,accx
2026-01-22 14:12:38.340426+00:00,83988,accx
2026-01-22 14:12:39.340426+00:00,83989,accx
2026-01-22 14:12:40.340426+00:00,83990,accx
2026-01-22 14:12:41.340426+00:00,83991,accx
2026-01-22 14:12:42.340426+00:00,83992,accx
2026-01-22 14:12:43.340426+00:00,83993,accx
2026-01-22 14:12:44.340426+00:00,83994,accx
2026-01-22 14:12:45.340426+00:00,83995,accx
2026-01-22 14:12:46.340426+00:00,83996,accx
2026-01-22 14:12:47.340426+00:00,83997,accx
2026-01-22 14:12:48.340426+00:00,83998,accx
2026-01-22 14:12:49.340426+00:00,83999,accx
2026-01-22 14:12:50.340426+00:00,84000,accx
2026-01-22 14:12:51.340426+00:00,84001,accx
2026-01-22 14:12:52.340426+00:00,84002,accx
2026-01-22 14:12:53.340426+00:00,84003,accx
2026-01-22 14:12:54.340426+00:00,84004,accx
2026-01-22 14:12:55.340426+00:00,84005,accx
2026-01-22 14:12:56.340426+00:00,84006,accx
2026-01-22 14:12:57.340426+00:00,84007,accx
2026-01-22 14:12:58.340426+00:00,84008,accx
2026-01-22 14:12:59.340426+00:00,84009,accx
2026-01-22 14:13:00.340426+00:00,84010,accx
2026-01-22 14:13:01.340426+00:00,84011,accx
2026-01-22 14:13:02.340426+00:00,84012,accx
2026-01-22 14:13:03.340426+00:00,84013,accx
2026-01-22 14:13:04.340426+00:00,84014,accx
2026-01-22 14:13:05.340426+00:00,84015,accx
2026-01-22 14:13:06.340426+00:00,84016,accx
2026-01-22 14:13:07.340426+00:00,84017,accx
2026-01-22 14:13:08.340426+00:00,84018,accx
2026-01-22 14:13:09.340426+00:00,84019,accx
2026-01-22 14:13:10.340426+00:00,84020,accx
2026-01-22 14:13:11.340426+00:00,84021,accx
2026-01-22 14:13:12.340426+00:00,84022,accx
2026-01-22 14:13:13.340426+00:00,84023,accx
2026-01-22 14:13:14.340426+00:00,84024,accx
2026-01-22 14:13:15.340426+00:00,84025,accx
2026-01-22 14:13:16.340426+00:00,84026,accx
2026-01-22 14:13:17.340426+00:00,84027,accx
2026-01-22 14:13:18.340426+00:00,84028,accx
2026-01-22 14:13:19.340426+00:00,84029,accx
2026-01-22 14:13:20.340426+00:00,84030,accx
2026-01-22 14:13:21.340426+00:00,84031,accx
2026-01-22 14:13:22.340426+00:00,84032,accx
2026-01-22 14:13:23.340426+00:00,84033,accx
2026-01-22 14:13:24.340426+00:00,84034,accx
2026-01-22 14:13:25.340426+00:00,84035,accx
2026-01-22 14:13:26.340426+00:00,84036,accx
2026-01-22 14:13:27.340426+00:00,84037,accx
2026-01-22 14:13:28.340426+00:00,84038,accx
2026-01-22 14:13:29.340426+00:00,84039,accx
2026-01-22 14:13:30.340426+00:00,84040,accx
2026-01-22 14:13:31.340426+00:00,84041,accx
2026-01-22 14:13:32.340426+00:00,84042,accx
2026-01-22 14:13:33.340426+00:00,84043,accx
2026-01-22 14:13:34.340426+00:00,84044,accx
2026-01-22 14:13:35.340426+00:00,84045,accx
2026-01-22 14:13:36.340426+00:00,84046,accx
2026-01-22 14:13:37.340426+00:00,84047,accx
2026-01-22 14:13:38.340426+00:00,84048,accx
2026-01-22 14:13:39.340426+00:00,84049,accx
2026-01-22 14:13:40.340426+00:00,84050,accx
2026-01-22 14:13:41.340426+00:00,84051,accx
2026-01-22 14:13:42.340426+00:00,84052,accx
2026-01-22 14:13:43.340426+00:00,84053,accx
2026-01-22 14:13:44.340426+00:00,84054,accx
2026-01-22 14:13:45.340426+00:00,84055,accx
2026-01-22 14:13:46.340426+00:00,84056,accx
2026-01-22 14:13:47.340426+00:00,84057,accx
2026-01-22 14:13:48.340426+00:00,84058,accx
2026-01-22 14:13:49.340426+00:00,84059,accx
2026-01-22 14:13:50.340426+00:00,84060,accx
2026-01-22 14:13:51.340426+00:00,84061,accx
2026-01-22 14:13:52.340426+00:00,84062,accx
2026-01-22 14:13:53.340426+00:00,84063,accx
2026-01-22 14:13:54.340426+00:00,84064,accx
2026-01-22 14:13:55.340426+00:00,84065,accx
2026-01-22 14:13:56.340426+00:00,84066,accx
2026-01-22 14:13:57.340426+00:00,84067,accx
2026-01-22 14:13:58.340426+00:00,84068,accx
2026-01-22 14:13:59.340426+00:00,84069,accx
2026-01-22 14:14:00.340426+00:00,84070,accx
2026-01-22 14:14:01.340426+00:00,84071,accx
2026-01-22 14:14:02.340426+00:00,84072,accx
2026-01-22 14:14:03.340426+00:00,84073,accx
2026-01-22 14:14:04.340426+00:00,84074,accx
2026-01-22 14:14:05.340426+00:00,84075,accx
2026-01-22 14:14:06.340426+00:00,84076,accx
2026-01-22 14:14:07.340426+00:00,84077,accx
2026-01-22 14:14:08.340426+00:00,84078,accx
2026-01-22 14:14:09.340426+00:00,84079,accx
2026-01-22 14:14:10.340426+00:00,84080,accx
2026-01-22 14:14:11.340426+00:00,84081,accx
2026-01-22 14:14:12.340426+00:00,84082,accx
2026-01-22 14:14:13.340426+00:00,84083,accx
2026-01-22 14:14:14.340426+00:00,84084,accx
2026-01-22 14:14:15.340426+00:00,84085,accx
2026-01-22 14:14:16.340426+00:00,84086,accx
2026-01-22 14:14:17.340426+00:00,84087,accx
2026-01-22 14:14:18.340426+00:00,84088,accx
2026-01-22 14:14:19.340426+00:00,84089,accx
2026-01-22 14:14:20.340426+00:00,84090,accx
2026-01-22 14:14:21.340426+00:00,84091,accx
2026-01-22 14:14:22.340426+00:00,84092,accx
2026-01-22 14:14:23.340426+00:00,84093,accx
2026-01-22 14:14:24.340426+00:00,84094,accx
2026-01-22 14:14:25.340426+00:00,84095,accx
2026-01-22 14:14:26.340426+00:00,84096,accx
2026-01-22 14:14:27.340426+00:00,84097,accx
2026-01-22 14:14:28.340426+00:00,84098,accx
2026-01-22 14:14:29.340426+00:00,84099,accx
2026-01-22 14:14:30.340426+00:00,84100,accx
2026-01-22 14:14:31.340426+00:00,84101,accx
2026-01-22 14:14:32.340426+00:00,84102,accx
2026-01-22 14:14:33.340426+00:00,84103,accx
2026-01-22 14:14:34.340426+00:00,84104,accx
2026-01-22 14:14:35.340426+00:00,84105,accx
2026-01-22 14:14:36.340426+00:00,84106,accx
2026-01-22 14:14:37.340426+00:00,84107,accx
2026-01-22 14:14:38.340426+00:00,84108,accx
2026-01-22 14:14:39.340426+00:00,84109,accx
2026-01-22 14:14:40.340426+00:00,84110,accx
2026-01-22 14:14:41.340426+00:00,84111,accx
2026-01-22 14:14:42.340426+00:00,84112,accx
2026-01-22 14:14:43.340426+00:00,84113,accx
2026-01-22 14:14:44.340426+00:00,84114,accx
2026-01-22 14:14:45.340426+00:00,84115,accx
2026-01-22 14:14:46.340426+00:00,84116,accx
2026-01-22 14:14:47.340426+00:00,84117,accx
2026-01-22 14:14:48.340426+00:00,84118,accx
2026-01-22 14:14:49.340426+00:00,84119,accx
2026-01-22 14:14:50.340426+00:00,84120,accx
2026-01-22 14:14:51.340426+00:00,84121,accx
2026-01-22 14:14:52.340426+00:00,84122,accx
2026-01-22 14:14:53.340426+00:00,84123,accx
2026-01-22 14:14:54.340426+00:00,84124,accx
2026-01-22 14:14:55.340426+00:00,84125,accx
2026-01-22 14:14:56.340426+00:00,84126,accx
2026-01-22 14:14:57.340426+00:00,84127,accx
2026-01-22 14:14:58.340426+00:00,84128,accx
2026-01-22 14:14:59.340426+00:00,84129,accx
2026-01-22 14:15:00.340426+00:00,84130,accx
2026-01-22 14:15:01.340426+00:00,84131,accx
2026-01-22 14:15:02.340426+00:00,84132,accx
2026-01-22 14:15:03.340426+00:00,84133,accx
2026-01-22 14:15:04.340426+00:00,84134,accx
2026-01-22 14:15:05.340426+00:00,84135,accx
2026-01-22 14:15:06.340426+00:00,84136,accx
2026-01-22 14:15:07.340426+00:00,84137,accx
2026-01-22 14:15:08.340426+00:00,84138,accx
2026-01-22 14:15:09.340426+00:00,84139,accx
2026-01-22 14:15:10.340426+00:00,84140,accx
2026-01-22 14:15:11.340426+00:00,84141,accx
2026-01-22 14:15:12.340426+00:00,84142,accx
2026-01-22 14:15:13.340426+00:00,84143,accx
2026-01-22 14:15:14.340426+00:00,84144,accx
2026-01-22 14:15:15.340426+00:00,84145,accx
2026-01-22 14:15:16.340426+00:00,84146,accx
2026-01-22 14:15:17.340426+00:00,84147,accx
2026-01-22 14:15:18.340426+00:00,84148,accx
2026-01-22 14:15:19.340426+00:00,84149,accx
2026-01-22 14:15:20.340426+00:00,84150,accx
2026-01-22 14:15:21.340426+00:00,84151,accx
2026-01-22 14:15:22.340426+00:00,84152,accx
2026-01-22 14:15:23.340426+00:00,84153,accx
2026-01-22 14:15:24.340426+00:00,84154,accx
2026-01-22 14:15:25.340426+00:00,84155,accx
2026-01-22 14:15:26.340426+00:00,84156,accx
2026-01-22 14:15:27.340426+00:00,84157,accx
2026-01-22 14:15:28.340426+00:00,84158,accx
2026-01-22 14:15:29.340426+00:00,84159,accx
2026-01-22 14:15:30.340426+00:00,84160,accx
2026-01-22 14:15:31.340426+00:00,84161,accx
2026-01-22 14:15:32.340426+00:00,84162,accx
2026-01-22 14:15:33.340426+00:00,84163,accx
2026-01-22 14:15:34.340426+00:00,84164,accx
2026-01-22 14:15:35.340426+00:00,84165,accx
2026-01-22 14:15:36.340426+00:00,84166,accx
2026-01-22 14:15:37.340426+00:00,84167,accx
2026-01-22 14:15:38.340426+00:00,84168,accx
2026-01-22 14:15:39.340426+00:00,84169,accx
2026-01-22 14:15:40.340426+00:00,84170,accx
2026-01-22 14:15:41.340426+00:00,84171,accx
2026-01-22 14:15:42.340426+00:00,84172,accx
2026-01-22 14:15:43.340426+00:00,84173,accx
2026-01-22 14:15:44.340426+00:00,84174,accx
2026-01-22 14:15:45.340426+00:00,84175,accx
2026-01-22 14:15:46.340426+00:00,84176,accx
2026-01-22 14:15:47.340426+00:00,84177,accx
2026-01-22 14:15:48.340426+00:00,84178,accx
2026-01-22 14:15:49.340426+00:00,84179,accx
2026-01-22 14:15:50.340426+00:00,84180,accx
2026-01-22 14:15:51.340426+00:00,84181,accx
2026-01-22 14:15:52.340426+00:00,84182,accx
2026-01-22 14:15:53.340426+00:00,84183,accx
2026-01-22 14:15:54.340426+00:00,84184,accx
2026-01-22 14:15:55.340426+00:00,84185,accx
2026-01-22 14:15:56.340426+00:00,84186,accx
2026-01-22 14:15:57.340426+00:00,84187,accx
2026-01-22 14:15:58.340426+00:00,84188,accx
2026-01-22 14:15:59.340426+00:00,84189,accx
2026-01-22 14:16:00.340426+00:00,84190,accx
2026-01-22 14:16:01.340426+00:00,84191,accx
2026-01-22 14:16:02.340426+00:00,84192,accx
2026-01-22 14:16:03.340426+00:00,84193,accx
2026-01-22 14:16:04.340426+00:00,84194,accx
2026-01-22 14:16:05.340426+00:00,84195,accx
2026-01-22 14:16:06.340426+00:00,84196,accx
2026-01-22 14:16:07.340426+00:00,84197,accx
2026-01-22 14:16:08.340426+00:00,84198,accx
2026-01-22 14:16:09.340426+00:00,84199,accx
2026-01-22 14:16:10.340426+00:00,84200,accx
2026-01-22 14:16:11.340426+00:00,84201,accx
2026-01-22 14:16:12.340426+00:00,84202,accx
2026-01-22 14:16:13.340426+00:00,84203,accx
2026-01-22 14:16:14.340426+00:00,84204,accx
2026-01-22 14:16:15.340426+00:00,84205,accx
2026-01-22 14:16:16.340426+00:00,84206,accx
2026-01-22 14:16:17.340426+00:00,84207,accx
2026-01-22 14:16:18.340426+00:00,84208,accx
2026-01-22 14:16:19.340426+00:00,84209,accx
2026-01-22 14:16:20.340426+00:00,84210,accx
2026-01-22 14:16:21.340426+00:00,84211,accx
2026-01-22 14:16:22.340426+00:00,84212,accx
2026-01-22 14:16:23.340426+00:00,84213,accx
2026-01-22 14:16:24.340426+00:00,84214,accx
2026-01-22 14:16:25.340426+00:00,84215,accx
2026-01-22 14:16:26.340426+00:00,84216,accx
2026-01-22 14:16:27.340426+00:00,84217,accx
2026-01-22 14:16:28.340426+00:00,84218,accx
2026-01-22 14:16:29.340426+00:00,84219,accx
2026-01-22 14:16:30.340426+00:00,84220,accx
2026-01-22 14:16:31.340426+00:00,84221,accx
2026-01-22 14:16:32.340426+00:00,84222,accx
2026-01-22 14:16:33.340426+00:00,84223,accx
2026-01-22 14:16:34.340426+00:00,84224,accx
2026-01-22 14:16:35.340426+00:00,84225,accx
2026-01-22 14:16:36.340426+00:00,84226,accx
2026-01-22 14:16:37.340426+00:00,84227,accx
2026-01-22 14:16:38.340426+00:00,84228,accx
2026-01-22 14:16:39.340426+00:00,84229,accx
2026-01-22 14:16:40.340426+00:00,84230,accx
2026-01-22 14:16:41.340426+00:00,84231,accx
2026-01-22 14:16:42.340426+00:00,84232,accx
2026-01-22 14:16:43.340426+00:00,84233,accx
2026-01-22 14:16:44.340426+00:00,84234,accx
2026-01-22 14:16:45.340426+00:00,84235,accx
2026-01-22 14:16:46.340426+00:00,84236,accx
2026-01-22 14:16:47.340426+00:00,84237,accx
2026-01-22 14:16:48.340426+00:00,84238,accx
2026-01-22 14:16:49.340426+00:00,84239,accx
2026-01-22 14:16:50.340426+00:00,84240,accx
2026-01-22 14:16:51.340426+00:00,84241,accx
2026-01-22 14:16:52.340426+00:00,84242,accx
2026-01-22 14:16:53.340426+00:00,84243,accx
2026-01-22 14:16:54.340426+00:00,84244,accx
2026-01-22 14:16:55.340426+00:00,84245,accx
2026-01-22 14:16:56.340426+00:00,84246,accx
2026-01-22 14:16:57.340426+00:00,84247,accx
2026-01-22 14:16:58.340426+00:00,84248,accx
2026-01-22 14:16:59.340426+00:00,84249,accx
2026-01-22 14:17:00.340426+00:00,84250,accx
2026-01-22 14:17:01.340426+00:00,84251,accx
2026-01-22 14:17:02.340426+00:00,84252,accx
2026-01-22 14:17:03.340426+00:00,84253,accx
2026-01-22 14:17:04.340426+00:00,84254,accx
2026-01-22 14:17:05.340426+00:00,84255,accx
2026-01-22 14:17:06.340426+00:00,84256,accx
2026-01-22 14:17:07.340426+00:00,84257,accx
2026-01-22 14:17:08.340426+00:00,84258,accx
2026-01-22 14:17:09.340426+00:00,84259,accx
2026-01-22 14:17:10.340426+00:00,84260,accx
2026-01-22 14:17:11.340426+00:00,84261,accx
2026-01-22 14:17:12.340426+00:00,84262,accx
2026-01-22 14:17:13.340426+00:00,84263,accx
2026-01-22 14:17:14.340426+00:00,84264,accx
2026-01-22 14:17:15.340426+00:00,84265,accx
2026-01-22 14:17:16.340426+00:00,84266,accx
2026-01-22 14:17:17.340426+00:00,84267,accx
2026-01-22 14:17:18.340426+00:00,84268,accx
2026-01-22 14:17:19.340426+00:00,84269,accx
2026-01-22 14:17:20.340426+00:00,84270,accx
2026-01-22 14:17:21.340426+00:00,84271,accx
2026-01-22 14:17:22.340426+00:00,84272,accx
2026-01-22 14:17:23.340426+00:00,84273,accx
2026-01-22 14:17:24.340426+00:00,84274,accx
2026-01-22 14:17:25.340426+00:00,84275,accx
2026-01-22 14:17:26.340426+00:00,84276,accx
2026-01-22 14:17:27.340426+00:00,84277,accx
2026-01-22 14:17:28.340426+00:00,84278,accx
2026-01-22 14:17:29.340426+00:00,84279,accx
2026-01-22 14:17:30.340426+00:00,84280,accx
2026-01-22 14:17:31.340426+00:00,84281,accx
2026-01-22 14:17:32.340426+00:00,84282,accx
2026-01-22 14:17:33.340426+00:00,84283,accx
2026-01-22 14:17:34.340426+00:00,84284,accx
2026-01-22 14:17:35.340426+00:00,84285,accx
2026-01-22 14:17:36.340426+00:00,84286,accx
2026-01-22 14:17:37.340426+00:00,84287,accx
2026-01-22 14:17:38.340426+00:00,84288,accx
2026-01-22 14:17:39.340426+00:00,84289,accx
2026-01-22 14:17:40.340426+00:00,84290,accx
2026-01-22 14:17:41.340426+00:00,84291,accx
2026-01-22 14:17:42.340426+00:00,84292,accx
2026-01-22 14:17:43.340426+00:00,84293,accx
2026-01-22 14:17:44.340426+00:00,84294,accx
2026-01-22 14:17:45.340426+00:00,84295,accx
2026-01-22 14:17:46.340426+00:00,84296,accx
2026-01-22 14:17:47.340426+00:00,84297,accx
2026-01-22 14:17:48.340426+00:00,84298,accx
2026-01-22 14:17:49.340426+00:00,84299,accx
2026-01-22 14:17:50.340426+00:00,84300,accx
2026-01-22 14:17:51.340426+00:00,84301,accx
2026-01-22 14:17:52.340426+00:00,84302,accx
2026-01-22 14:17:53.340426+00:00,84303,accx
2026-01-22 14:17:54.340426+00:00,84304,accx
2026-01-22 14:17:55.340426+00:00,84305,accx
2026-01-22 14:17:56.340426+00:00,84306,accx
2026-01-22 14:17:57.340426+00:00,84307,accx
2026-01-22 14:17:58.340426+00:00,84308,accx
2026-01-22 14:17:59.340426+00:00,84309,accx
2026-01-22 14:18:00.340426+00:00,84310,accx
2026-01-22 14:18:01.340426+00:00,84311,accx
2026-01-22 14:18:02.340426+00:00,84312,accx
2026-01-22 14:18:03.340426+00:00,84313,accx
2026-01-22 14:18:04.340426+00:00,84314,accx
2026-01-22 14:18:05.340426+00:00,84315,accx
2026-01-22 14:18:06.340426+00:00,84316,accx
2026-01-22 14:18:07.340426+00:00,84317,accx
2026-01-22 14:18:08.340426+00:00,84318,accx
2026-01-22 14:18:09.340426+00:00,84319,accx
2026-01-22 14:18:10.340426+00:00,84320,accx
2026-01-22 14:18:11.340426+00:00,84321,accx
2026-01-22 14:18:12.340426+00:00,84322,accx
2026-01-22 14:18:13.340426+00:00,84323,accx
2026-01-22 14:18:14.340426+00:00,84324,accx
2026-01-22 14:18:15.340426+00:00,84325,accx
2026-01-22 14:18:16.340426+00:00,84326,accx
2026-01-22 14:18:17.340426+00:00,84327,accx
2026-01-22 14:18:18.340426+00:00,84328,accx
2026-01-22 14:18:19.340426+00:00,84329,accx
2026-01-22 14:18:20.340426+00:00,84330,accx
2026-01-22 14:18:21.340426+00:00,84331,accx
2026-01-22 14:18:22.340426+00:00,84332,accx
2026-01-22 14:18:23.340426+00:00,84333,accx
2026-01-22 14:18:24.340426+00:00,84334,accx
2026-01-22 14:18:25.340426+00:00,84335,accx
2026-01-22 14:18:26.340426+00:00,84336,accx
2026-01-22 14:18:27.340426+00:00,84337,accx
2026-01-22 14:18:28.340426+00:00,84338,accx
2026-01-22 14:18:29.340426+00:00,84339,accx
2026-01-22 14:18:30.340426+00:00,84340,accx
2026-01-22 14:18:31.340426+00:00,84341,accx
2026-01-22 14:18:32.340426+00:00,84342,accx
2026-01-22 14:18:33.340426+00:00,84343,accx
2026-01-22 14:18:34.340426+00:00,84344,accx
2026-01-22 14:18:35.340426+00:00,84345,accx
2026-01-22 14:18:36.340426+00:00,84346,accx
2026-01-22 14:18:37.340426+00:00,84347,accx
2026-01-22 14:18:38.340426+00:00,84348,accx
2026-01-22 14:18:39.340426+00:00,84349,accx
2026-01-22 14:18:40.340426+00:00,84350,accx
2026-01-22 14:18:41.340426+00:00,84351,accx
2026-01-22 14:18:42.340426+00:00,84352,accx
2026-01-22 14:18:43.340426+00:00,84353,accx
2026-01-22 14:18:44.340426+00:00,84354,accx
2026-01-22 14:18:45.340426+00:00,84355,accx
2026-01-22 14:18:46.340426+00:00,84356,accx
2026-01-22 14:18:47.340426+00:00,84357,accx
2026-01-22 14:18:48.340426+00:00,84358,accx
2026-01-22 14:18:49.340426+00:00,84359,accx
2026-01-22 14:18:50.340426+00:00,84360,accx
2026-01-22 14:18:51.340426+00:00,84361,accx
2026-01-22 14:18:52.340426+00:00,84362,accx
2026-01-22 14:18:53.340426+00:00,84363,accx
2026-01-22 14:18:54.340426+00:00,84364,accx
2026-01-22 14:18:55.340426+00:00,84365,accx
2026-01-22 14:18:56.340426+00:00,84366,accx
2026-01-22 14:18:57.340426+00:00,84367,accx
2026-01-22 14:18:58.340426+00:00,84368,accx
2026-01-22 14:18:59.340426+00:00,84369,accx
2026-01-22 14:19:00.340426+00:00,84370,accx
2026-01-22 14:19:01.340426+00:00,84371,accx
2026-01-22 14:19:02.340426+00:00,84372,accx
2026-01-22 14:19:03.340426+00:00,84373,accx
2026-01-22 14:19:04.340426+00:00,84374,accx
2026-01-22 14:19:05.340426+00:00,84375,accx
2026-01-22 14:19:06.340426+00:00,84376,accx
2026-01-22 14:19:07.340426+00:00,84377,accx
2026-01-22 14:19:08.340426+00:00,84378,accx
2026-01-22 14:19:09.340426+00:00,84379,accx
2026-01-22 14:19:10.340426+00:00,84380,accx
2026-01-22 14:19:11.340426+00:00,84381,accx
2026-01-22 14:19:12.340426+00:00,84382,accx
2026-01-22 14:19:13.340426+00:00,84383,accx
2026-01-22 14:19:14.340426+00:00,84384,accx
2026-01-22 14:19:15.340426+00:00,84385,accx
2026-01-22 14:19:16.340426+00:00,84386,accx
2026-01-22 14:19:17.340426+00:00,84387,accx
2026-01-22 14:19:18.340426+00:00,84388,accx
2026-01-22 14:19:19.340426+00:00,84389,accx
2026-01-22 14:19:20.340426+00:00,84390,accx
2026-01-22 14:19:21.340426+00:00,84391,accx
2026-01-22 14:19:22.340426+00:00,84392,accx
2026-01-22 14:19:23.340426+00:00,84393,accx
2026-01-22 14:19:24.340426+00:00,84394,accx
2026-01-22 14:19:25.340426+00:00,84395,accx
2026-01-22 14:19:26.340426+00:00,84396,accx
2026-01-22 14:19:27.340426+00:00,84397,accx
2026-01-22 14:19:28.340426+00:00,84398,accx
2026-01-22 14:19:29.340426+00:00,84399,accx
2026-01-22 14:19:30.340426+00:00,84400,accx
2026-01-22 14:19:31.340426+00:00,84401,accx
2026-01-22 14:19:32.340426+00:00,84402,accx
2026-01-22 14:19:33.340426+00:00,84403,accx
2026-01-22 14:19:34.340426+00:00,84404,accx
2026-01-22 14:19:35.340426+00:00,84405,accx
2026-01-22 14:19:36.340426+00:00,84406,accx
2026-01-22 14:19:37.340426+00:00,84407,accx
2026-01-22 14:19:38.340426+00:00,84408,accx
2026-01-22 14:19:39.340426+00:00,84409,accx
2026-01-22 14:19:40.340426+00:00,84410,accx
2026-01-22 14:19:41.340426+00:00,84411,accx
2026-01-22 14:19:42.340426+00:00,84412,accx
2026-01-22 14:19:43.340426+00:00,84413,accx
2026-01-22 14:19:44.340426+00:00,84414,accx
2026-01-22 14:19:45.340426+00:00,84415,accx
2026-01-22 14:19:46.340426+00:00,84416,accx
2026-01-22 14:19:47.340426+00:00,84417,accx
2026-01-22 14:19:48.340426+00:00,84418,accx
2026-01-22 14:19:49.340426+00:00,84419,accx
2026-01-22 14:19:50.340426+00:00,84420,accx
2026-01-22 14:19:51.340426+00:00,84421,accx
2026-01-22 14:19:52.340426+00:00,84422,accx
2026-01-22 14:19:53.340426+00:00,84423,accx
2026-01-22 14:19:54.340426+00:00,84424,accx
2026-01-22 14:19:55.340426+00:00,84425,accx
2026-01-22 14:19:56.340426+00:00,84426,accx
2026-01-22 14:19:57.340426+00:00,84427,accx
2026-01-22 14:19:58.340426+00:00,84428,accx
2026-01-22 14:19:59.340426+00:00,84429,accx
2026-01-22 14:20:00.340426+00:00,84430,accx
2026-01-22 14:20:01.340426+00:00,84431,accx
2026-01-22 14:20:02.340426+00:00,84432,accx
2026-01-22 14:20:03.340426+00:00,84433,accx
2026-01-22 14:20:04.340426+00:00,84434,accx
2026-01-22 14:20:05.340426+00:00,84435,accx
2026-01-22 14:20:06.340426+00:00,84436,accx
2026-01-22 14:20:07.340426+00:00,84437,accx
2026-01-22 14:20:08.340426+00:00,84438,accx
2026-01-22 14:20:09.340426+00:00,84439,accx
2026-01-22 14:20:10.340426+00:00,84440,accx
2026-01-22 14:20:11.340426+00:00,84441,accx
2026-01-22 14:20:12.340426+00:00,84442,accx
